,CD8,CD8_training,CD8_test,CD8_binary_training,CD8_binary_test,MCH
A067284590,0.788342398328849,NA,0.788342398328849,NA,1,0.45024797727036
A067285354,-0.798082364033027,NA,-0.798082364033027,NA,0,-1.19127841727172
A067285801,-0.572967548495463,NA,-0.572967548495463,NA,0,-3.41710381689137
A067289112,-0.785919083604925,-0.785919083604925,NA,0,NA,0.124861862434517
A067290788,-0.4930378894221,-0.4930378894221,NA,0,NA,0.478522335419185
A067290795,0.793202975056982,0.793202975056982,NA,1,NA,-0.85183838683138
A067291774,NA,NA,NA,NA,NA,-0.0230058963095121
A067291818,0.113127998332008,0.113127998332008,NA,1,NA,NA
A067292638,0.639196612632799,0.639196612632799,NA,1,NA,0.422329114332833
A067292795,-0.0827597763417534,-0.0827597763417534,NA,0,NA,1.22082602275715
A067292874,NA,NA,NA,NA,NA,0.774546645705498
A067293358,-0.49504638861593,NA,-0.49504638861593,NA,0,-0.715903992684465
A067294326,NA,NA,NA,NA,NA,1.27975046133211
A067294370,-0.672259607280635,NA,-0.672259607280635,NA,0,0.100912080559119
A067295328,NA,NA,NA,NA,NA,-0.697574972286772
A067295564,-1.06108234119325,NA,-1.06108234119325,NA,0,0.303652821024175
A067296011,-1.68759311548674,NA,-1.68759311548674,NA,0,0.56767868925888
A067296099,-1.22126469638322,NA,-1.22126469638322,NA,0,-2.6425740104253
A067296859,-0.726755273656843,-0.726755273656843,NA,0,NA,-0.148883489314671
A067298634,0.726755273656843,0.726755273656843,NA,1,NA,-0.884211079556075
A067299070,-0.0898973408068365,-0.0898973408068365,NA,0,NA,0.713855630899686
A067299810,-1.54943745525564,NA,-1.54943745525564,NA,0,NA
A067299835,-0.661158552908103,NA,-0.661158552908103,NA,0,-2.14094490869252
A067300011,-0.289314881133168,-0.289314881133168,NA,0,NA,NA
A067300869,-1.31668789624932,NA,-1.31668789624932,NA,0,0.210158070280087
A067301357,1.04867822125087,NA,1.04867822125087,NA,1,2.4432174823038
A067301560,-0.82277088245074,NA,-0.82277088245074,NA,0,0.492802847226598
A067301616,NA,NA,NA,NA,NA,-1.71301999712636
A067301776,-0.613242038487307,-0.613242038487307,NA,0,NA,-0.603460279792775
A067301793,0.332229046784767,0.332229046784767,NA,1,NA,1.64179299445247
A067302041,0.230464949821077,0.230464949821077,NA,1,NA,0.699599883736194
A067302081,0.865936796831869,0.865936796831869,NA,1,NA,-0.386174971499778
A067302541,2.66054550607349,2.66054550607349,NA,1,NA,1.97090994659981
A067302818,0.394912043597743,NA,0.394912043597743,NA,1,NA
A067303053,0.328474143153103,0.328474143153103,NA,1,NA,-0.124861862434517
A067303587,1.03643338949379,NA,1.03643338949379,NA,1,-1.51510097250414
A067303813,NA,NA,NA,NA,NA,-1.85270920016643
A067303847,-0.047127829153161,-0.047127829153161,NA,0,NA,-0.614919938056911
A067303857,1.49834917810071,1.49834917810071,NA,1,NA,-0.17299134868891
A067304522,-0.463142244547521,-0.463142244547521,NA,0,NA,NA
A067304542,1.56739977473323,1.56739977473323,NA,1,NA,0.075428960461864
A067304848,0.971688230423927,NA,0.971688230423927,NA,1,-0.50538117358836
A067304885,0.560443005355906,0.560443005355906,NA,1,NA,-0.507184575733408
A067305066,-0.402611507813883,-0.402611507813883,NA,0,NA,2.01723604606248
A067305333,-1.48215945365347,-1.48215945365347,NA,0,NA,-0.0674762965212645
A067305352,1.13922354134173,1.13922354134173,NA,1,NA,1.40040389248378
A067305543,NA,NA,NA,NA,NA,-0.77668985762028
A067306015,NA,NA,NA,NA,NA,0.439738406786414
A067306302,-0.457213312723259,-0.457213312723259,NA,0,NA,0.0103122611144176
A067306338,NA,NA,NA,NA,NA,1.26196320902535
A067306375,-0.0346730819208087,NA,-0.0346730819208087,NA,0,NA
A067306573,-2.07931233093904,NA,-2.07931233093904,NA,0,0.532609683560306
A067306625,0.0240019367753839,0.0240019367753839,NA,1,NA,-1.0709826850302
A067306626,0.617538746516492,NA,0.617538746516492,NA,1,0.189118426272792
A067306825,NA,NA,NA,NA,NA,-0.867911034092608
A067307590,-0.509162540055187,-0.509162540055187,NA,0,NA,0.787459960648455
A067308778,0.138214466789733,0.138214466789733,NA,1,NA,-0.108888233771953
A067308813,0.410334914137595,0.410334914137595,NA,1,NA,0.41886273113622
A067309299,NA,NA,NA,NA,NA,-1.19775436409623
A067309323,-1.75814168692465,NA,-1.75814168692465,NA,0,0.681477150239125
A067309526,0.487024265848071,0.487024265848071,NA,1,NA,1.69941771576012
A067310358,NA,NA,NA,NA,NA,1.12908788967577
A067310562,1.13244639586535,1.13244639586535,NA,1,NA,0.455521397573614
A067310570,1.29995316639841,NA,1.29995316639841,NA,1,-0.213402977574278
A067310594,0.449332953320034,NA,0.449332953320034,NA,1,0.00555268610395508
A067311005,0.41808287555899,0.41808287555899,NA,1,NA,-1.21416808683353
A067311866,NA,NA,NA,NA,NA,-0.709767862524614
A067313019,-0.845427240848242,-0.845427240848242,NA,0,NA,-0.0531719097591619
A067316112,-0.966003253161227,-0.966003253161227,NA,0,NA,-0.459044052765109
A067317335,-0.324723865089093,NA,-0.324723865089093,NA,0,-1.86160897109866
A067320280,NA,NA,NA,NA,NA,1.31659420133902
A067320288,-2.06411206605729,NA,-2.06411206605729,NA,0,0.711810259930762
A067320841,1.00353492052654,NA,1.00353492052654,NA,1,-0.0706568218504427
A067320889,0.773870980351742,0.773870980351742,NA,1,NA,0.0150720697470368
A083559041,-0.943568743670748,-0.943568743670748,NA,0,NA,-0.907913261263498
A083564373,NA,NA,NA,NA,NA,0.485650211175783
A083568891,NA,NA,NA,NA,NA,-2.59374558796471
A083583043,NA,NA,NA,NA,NA,1.26548868343174
A083583091,NA,NA,NA,NA,NA,0.924812800283672
A083583382,-0.19590969210935,-0.19590969210935,NA,0,NA,NA
A083595329,0.95753384431562,0.95753384431562,NA,1,NA,0.0786113340755069
A083609520,NA,NA,NA,NA,NA,0.903132275364985
A083611550,0.0311156548315184,NA,0.0311156548315184,NA,1,0.599658010944816
A083611594,-0.600419117119081,-0.600419117119081,NA,0,NA,-0.730327744084111
A084121087,NA,NA,NA,NA,NA,-0.96953468938668
A084123535,0.835304828797067,0.835304828797067,NA,1,NA,-0.1955828191916
A084124115,NA,NA,NA,NA,NA,-0.720009758345358
A084124302,0.69019602622278,NA,0.69019602622278,NA,1,0.966999459630137
A084124373,0.747751718907905,NA,0.747751718907905,NA,1,0.0214190311253638
A084124622,NA,NA,NA,NA,NA,0.707728421552882
A084124633,-0.186856623368546,-0.186856623368546,NA,0,NA,2.84577276608711
A084124895,NA,NA,NA,NA,NA,-1.49056419975589
A084125270,NA,NA,NA,NA,NA,0.0611172607149499
A084125374,NA,NA,NA,NA,NA,0.148883489314671
A084125523,1.1633664612015,NA,1.1633664612015,NA,1,0.854120954328255
A084125534,1.39700739444735,1.39700739444735,NA,1,NA,0.536269723880939
A084125547,NA,NA,NA,NA,NA,-0.432758984454308
A084125622,-0.429752228492541,-0.429752228492541,NA,0,NA,-1.21749030866446
A084125819,0.850521052441153,0.850521052441153,NA,1,NA,NA
A084125831,NA,NA,NA,NA,NA,-0.499980784705367
A084126009,NA,NA,NA,NA,NA,NA
A084126030,NA,NA,NA,NA,NA,0.0897561274181932
A084126070,NA,NA,NA,NA,NA,-0.761761216509067
A084126082,-0.0791925972698118,NA,-0.0791925972698118,NA,0,1.37956208212985
A084126103,1.00943521396967,NA,1.00943521396967,NA,1,NA
A084126106,NA,NA,NA,NA,NA,0.413672562030951
A084126126,0.692453652533774,NA,0.692453652533774,NA,1,0.360658929772758
A084126258,-1.04867822125087,NA,-1.04867822125087,NA,0,-0.578897662027775
A084126295,-0.10597418163988,NA,-0.10597418163988,NA,0,0.337054323384597
A084126307,1.03947998836113,1.03947998836113,NA,1,NA,NA
A084126319,-1.07365190803697,NA,-1.07365190803697,NA,0,NA
A084126369,-1.24022112453494,NA,-1.24022112453494,NA,0,0.951916678036836
A084126374,0.293024341474115,NA,0.293024341474115,NA,1,0.677480298869342
A084126549,-1.1190458777409,-1.1190458777409,NA,0,NA,0.268941522270852
A084126554,NA,NA,NA,NA,NA,NA
A084126577,NA,NA,NA,NA,NA,-1.50517737236667
A084126585,1.09283082439296,1.09283082439296,NA,1,NA,NA
A084126609,-1.28357477619782,-1.28357477619782,NA,0,NA,1.12013032926538
A084126630,NA,NA,NA,NA,NA,-0.415401373634589
A084126634,NA,NA,NA,NA,NA,-0.31197004170701
A084126638,-0.224991591484104,NA,-0.224991591484104,NA,0,0.80927943873248
A084126773,NA,NA,NA,NA,NA,0.595864391814718
A084126777,NA,NA,NA,NA,NA,-1.1721440163989
A084126810,NA,NA,NA,NA,NA,-1.25495892613936
A084126813,NA,NA,NA,NA,NA,-0.0754289604618638
A084126850,NA,NA,NA,NA,NA,-1.09090098038479
A084126878,0.265297692654237,0.265297692654237,NA,1,NA,1.58915538403058
A084127001,0.421966259197881,0.421966259197881,NA,1,NA,-1.2514797596203
A084127009,NA,NA,NA,NA,NA,0.161729354447357
A084127010,0.0881125344960925,NA,0.0881125344960925,NA,1,-0.485650211175783
A084127029,1.08639343565126,1.08639343565126,NA,1,NA,-0.0214190311253637
A084127030,NA,NA,NA,NA,NA,0.123263132468727
A084127033,1.37380075689828,NA,1.37380075689828,NA,1,0.919957561787431
A084127034,NA,NA,NA,NA,NA,0.657655545589029
A084127035,-0.581367334907054,NA,-0.581367334907054,NA,0,-0.893631685722738
A084127041,NA,NA,NA,NA,NA,-0.997845195930198
A084127047,0.267139569616614,NA,0.267139569616614,NA,1,0.0182454585611478
A084127055,NA,NA,NA,NA,NA,-0.474967516461719
A084127065,NA,NA,NA,NA,NA,NA
A084127079,1.35131126590855,NA,1.35131126590855,NA,1,1.11716437287019
A084127091,-0.963172440841231,NA,-0.963172440841231,NA,0,-0.0420539425265892
A084127094,NA,NA,NA,NA,NA,0.575149972590736
A084127102,-0.114917343178322,-0.114917343178322,NA,0,NA,0.0118988327077681
A084127110,0.783500375389774,0.783500375389774,NA,1,NA,0.979738554046705
A084127121,NA,NA,NA,NA,NA,0.158515468182196
A084127262,NA,NA,NA,NA,NA,0.944455936242768
A084127271,0.337870216398876,NA,0.337870216398876,NA,1,NA
A084127285,-1.1633664612015,NA,-1.1633664612015,NA,0,-2.05505784714415
A084127286,1.1190458777409,1.1190458777409,NA,1,NA,NA
A084127294,-0.835304828797067,NA,-0.835304828797067,NA,0,NA
A084127295,NA,NA,NA,NA,NA,0.328670091144732
A084127367,NA,NA,NA,NA,NA,1.16273580735885
A084127379,-0.676723252769988,-0.676723252769988,NA,0,NA,-0.759642421799446
A084127515,-0.0133335241885356,NA,-0.0133335241885356,NA,0,-0.66159962475254
A084127546,-1.02434201649091,-1.02434201649091,NA,0,NA,-0.326996032425611
A084127585,NA,NA,NA,NA,NA,NA
A084127597,NA,NA,NA,NA,NA,0.691517310163646
A084270338,-1.29172065810249,NA,-1.29172065810249,NA,0,0.0531719097591619
A084270578,0.278210123841197,0.278210123841197,NA,1,NA,0.80050594325823
A084270587,NA,NA,NA,NA,NA,-1.27975046133211
A084270589,NA,NA,NA,NA,NA,-0.466106542435268
A084270590,NA,NA,NA,NA,NA,NA
A084270629,1.07682090597157,1.07682090597157,NA,1,NA,-0.667535127260672
A084270774,-0.529506840090555,NA,-0.529506840090555,NA,0,-0.480302012271213
A084270895,NA,NA,NA,NA,NA,-0.742812945585465
A084271009,NA,NA,NA,NA,NA,0.259085048956089
A084271039,NA,NA,NA,NA,NA,-0.464338753026954
A084271049,NA,NA,NA,NA,NA,0.218274566272752
A084271063,0.48902683999462,NA,0.48902683999462,NA,1,-0.728257952746514
A084271100,NA,NA,NA,NA,NA,-0.84049141801903
A084271110,NA,NA,NA,NA,NA,1.73403771017685
A084271126,NA,NA,NA,NA,NA,1.17530324254874
A084271347,-1.64485362695147,-1.64485362695147,NA,0,NA,1.10247973342668
A084271369,NA,NA,NA,NA,NA,NA
A084271372,-0.148991571516735,NA,-0.148991571516735,NA,0,-0.900749508367195
A084271374,-1.1990809931487,-1.1990809931487,NA,0,NA,-0.328670091144732
A084271526,-0.630498025349646,-0.630498025349646,NA,0,NA,0.482083211662384
A084271536,-0.587694171204054,NA,-0.587694171204054,NA,0,0.0388783950799573
A084271554,NA,NA,NA,NA,NA,-0.599658010944816
A084271577,0.431702779790153,0.431702779790153,NA,1,NA,0.0627067779432138
A084271579,-1.21752572372142,-1.21752572372142,NA,0,NA,0.0642964536201227
A084271613,0.116707056037781,0.116707056037781,NA,1,NA,-0.455521397573614
A084271615,NA,NA,NA,NA,NA,0.992638663224653
A084271822,2.31583323410038,NA,2.31583323410038,NA,1,NA
A084271826,-1.9450160249536,-1.9450160249536,NA,0,NA,0.645884080137784
A084271831,NA,NA,NA,NA,NA,-0.250890545633586
A084271851,NA,NA,NA,NA,NA,-0.00872571547877955
A084271874,-0.997669358361209,NA,-0.997669358361209,NA,0,0.172991348688911
A084271877,0.521343275213526,0.521343275213526,NA,1,NA,-0.695552917049474
A084271878,-0.315367987991733,-0.315367987991733,NA,0,NA,1.01894759129619
A084271879,1.01239857855299,NA,1.01239857855299,NA,1,-1.35531739346046
A084279514,0.125661346855074,NA,0.125661346855074,NA,1,-0.401605089638642
A084279523,NA,NA,NA,NA,NA,0.749099115098312
A084279557,0.738379796989282,NA,0.738379796989282,NA,1,-0.549137062213613
A084279561,0.894747677333984,NA,0.894747677333984,NA,1,-1.22082602275715
A084279591,0.583473683188089,NA,0.583473683188089,NA,1,0.665554022572946
A084279596,-1.26753365109991,-1.26753365109991,NA,0,NA,0.425800579613019
A084279598,0.0756264256238002,NA,0.0756264256238002,NA,1,-0.257444773525884
A084279770,NA,NA,NA,NA,NA,-0.443236145873714
A084279806,0.19772221043742,NA,0.19772221043742,NA,1,-0.318639363964375
A084279842,-0.556287714438512,-0.556287714438512,NA,0,NA,-0.208536448206306
A084279851,-0.485023642915586,NA,-0.485023642915586,NA,0,-0.483865941860904
A084280034,0.150789405395825,NA,0.150789405395825,NA,1,-0.601558058258767
A084280038,-0.414205786694375,-0.414205786694375,NA,0,NA,-0.929689938206398
A084280051,NA,NA,NA,NA,NA,1.6667223820162
A084280061,0.703795263721518,0.703795263721518,NA,1,NA,NA
A084280063,0.656740920725454,0.656740920725454,NA,1,NA,NA
A084280066,-0.554213669829316,-0.554213669829316,NA,0,NA,1.06817176635773
A084280069,-1.96914737268558,-1.96914737268558,NA,0,NA,0.352206311029642
A084280071,-0.752462372681413,NA,-0.752462372681413,NA,0,0.476744172878557
A084280094,1.05796604699737,NA,1.05796604699737,NA,1,1.57255115728818
A084280119,NA,NA,NA,NA,NA,-0.77240698566892
A084280124,NA,NA,NA,NA,NA,0.163336922163746
A084280262,0.878942185145828,0.878942185145828,NA,1,NA,-0.347146830766996
A084280270,0.543878881041846,NA,0.543878881041846,NA,1,NA
A084280274,-0.477040428489443,NA,-0.477040428489443,NA,0,1.29427739911364
A084280275,NA,NA,NA,NA,NA,0.937047398474473
A084280329,NA,NA,NA,NA,NA,-0.573279156090218
A084280342,NA,NA,NA,NA,NA,-1.3090827283533
A084280362,-0.825267289803246,-0.825267289803246,NA,0,NA,-0.93213681780144
A084280536,1.0005978362673,1.0005978362673,NA,1,NA,0.796142236671425
A084280554,0.358648371024156,NA,0.358648371024156,NA,1,1.77087026243598
A084280565,NA,NA,NA,NA,NA,-0.744905063432649
A084280571,NA,NA,NA,NA,NA,0.630326462869055
A084280574,-1.81053561853592,-1.81053561853592,NA,0,NA,-0.895999248573028
A084280601,-0.311633398605685,NA,-0.311633398605685,NA,0,NA
A084280614,0.443440968423854,NA,0.443440968423854,NA,1,-0.83149119106395
A084280619,NA,NA,NA,NA,NA,-0.927248612246373
A084280626,0.136419876108385,NA,0.136419876108385,NA,1,2.14094490869252
A084280627,-0.521343275213526,NA,-0.521343275213526,NA,0,0.182661926739252
A084280786,NA,NA,NA,NA,NA,0.275526990681093
A084280829,-0.940797756867872,NA,-0.940797756867872,NA,0,1.74848693003541
A084280832,-1.65876517401516,NA,-1.65876517401516,NA,0,-1.53540838927121
A084280842,-0.354859253409153,NA,-0.354859253409153,NA,0,0.929689938206398
A084280886,0.505119113763492,0.505119113763492,NA,1,NA,0.558383879343633
A084281011,0.670032802873064,0.670032802873064,NA,1,NA,-0.640031841380501
A084281018,NA,NA,NA,NA,NA,-0.198818066242567
A084281046,NA,NA,NA,NA,NA,-1.12609199436118
A084281887,1.15639963580589,NA,1.15639963580589,NA,1,1.11126175539541
A084282637,-1.55536923822502,NA,-1.55536923822502,NA,0,-1.45307644004386
A084282869,1.19181617168139,NA,1.19181617168139,NA,1,1.70617939676951
A084283770,0.47306022507565,0.47306022507565,NA,1,NA,-1.1381369740186
A084284329,NA,NA,NA,NA,NA,0.616837715907041
A084284333,NA,NA,NA,NA,NA,-1.61199960667396
A084284360,-0.183239721041274,NA,-0.183239721041274,NA,0,0.753306385067339
A084284365,0.392990847750022,NA,0.392990847750022,NA,1,-0.377642480669155
A084284533,NA,NA,NA,NA,NA,1.3754649599957
A084284539,NA,NA,NA,NA,NA,0.763883436519562
A084284540,0.863353272680358,0.863353272680358,NA,1,NA,-1.05424196421356
A084284551,-0.000888875391741757,-0.000888875391741757,NA,0,NA,0.49818389832394
A084284561,-0.366242143948324,-0.366242143948324,NA,0,NA,-0.411944985924943
A084284566,NA,NA,NA,NA,NA,NA
A084284570,NA,NA,NA,NA,NA,-0.160122204575565
A084284577,-2.09500877130355,-2.09500877130355,NA,0,NA,-0.350518822043943
A084284635,NA,NA,NA,NA,NA,NA
A084284769,-0.455240578580619,NA,-0.455240578580619,NA,0,-1.60047309519962
A084284777,0.145397342026495,0.145397342026495,NA,1,NA,1.62374435800859
A084284804,NA,NA,NA,NA,NA,0.0738380620882266
A084284816,1.2479298786414,1.2479298786414,NA,1,NA,2.51140054723557
A084284823,NA,NA,NA,NA,NA,NA
A084284841,NA,NA,NA,NA,NA,1.32800269928664
A084284842,NA,NA,NA,NA,NA,NA
A084284848,2.91594770806216,2.91594770806216,NA,1,NA,0.236182395825173
A084284887,NA,NA,NA,NA,NA,0.116871320480128
A084285001,-0.951925528225596,NA,-0.951925528225596,NA,0,0.467875789665969
A084285015,0.298596119089307,0.298596119089307,NA,1,NA,0.190733773205548
A084285035,-0.166992580920476,NA,-0.166992580920476,NA,0,-0.665554022572946
A084285039,NA,NA,NA,NA,NA,0.673494240949171
A084285095,0.905409986779928,0.905409986779928,NA,1,NA,1.80216793862873
A084285098,-0.265297692654237,-0.265297692654237,NA,0,NA,-0.182661926739252
A084285109,NA,NA,NA,NA,NA,0.521671984138985
A084285310,0.0382309478634398,0.0382309478634398,NA,1,NA,-0.313636060234873
A084285327,NA,NA,NA,NA,NA,-0.245981953325058
A084285328,-1.85834126503515,-1.85834126503515,NA,0,NA,NA
A084285331,NA,NA,NA,NA,NA,-1.3633100686421
A084285341,0.825267289803246,0.825267289803246,NA,1,NA,-0.673494240949171
A084285514,NA,NA,NA,NA,NA,-0.406769601606527
A084285515,NA,NA,NA,NA,NA,0.221525165188644
A084285530,0.104186588850876,NA,0.104186588850876,NA,1,0.192349617982371
A084285552,-0.0578090753080624,NA,-0.0578090753080624,NA,0,0.23781405577439
A084285554,-0.550072710193054,NA,-0.550072710193054,NA,0,-0.787459960648455
A084285587,0.204978846090114,NA,0.204978846090114,NA,1,-1.78630039552946
A084285591,NA,NA,NA,NA,NA,0.503579413578729
A084285629,0.100612396037782,NA,0.100612396037782,NA,1,-1.28335683670352
A084285633,NA,NA,NA,NA,NA,-0.699599883736194
A084285786,-0.111339015620812,NA,-0.111339015620812,NA,0,-0.0468180689957051
A084285787,NA,NA,NA,NA,NA,-0.478522335419185
A084285812,NA,NA,NA,NA,NA,-0.626460926064225
A084285820,1.67300535863742,NA,1.67300535863742,NA,1,-0.849560248904322
A084285850,NA,NA,NA,NA,NA,-1.95996398454005
A084285862,-0.368143874545462,-0.368143874545462,NA,0,NA,2.22696867984996
A084285868,0.420023775597863,0.420023775597863,NA,1,NA,0.543611476306682
A084285891,NA,NA,NA,NA,NA,1.5002706696797
A084286061,0.0168894331448995,NA,0.0168894331448995,NA,1,-0.0738380620882265
A084286071,0.719827508387606,NA,0.719827508387606,NA,1,-0.467875789665969
A084286106,NA,NA,NA,NA,NA,0.332020979092694
A084286107,-0.449332953320034,-0.449332953320034,NA,0,NA,0.446739316028883
A084286127,-0.905409986779928,-0.905409986779928,NA,0,NA,0.785298660479931
A084286258,0.157985676953606,NA,0.157985676953606,NA,1,NA
A084286265,1.41130049579414,1.41130049579414,NA,1,NA,-1.17530324254874
A084286286,-0.143600934304289,NA,-0.143600934304289,NA,0,-0.580774556886639
A084286350,0.429752228492541,NA,0.429752228492541,NA,1,NA
A084286354,NA,NA,NA,NA,NA,-1.24801567615865
A084286365,0.270826050860912,NA,0.270826050860912,NA,1,NA
A084286374,NA,NA,NA,NA,NA,-0.446739316028883
A084286378,NA,NA,NA,NA,NA,-0.0166587431840602
A084286518,1.08319156205888,NA,1.08319156205888,NA,1,0.538102438431323
A084286519,0.408401784659089,0.408401784659089,NA,1,NA,-0.597760126042478
A084286523,0.0489076306005805,NA,0.0489076306005805,NA,1,NA
A084286550,-0.145397342026495,-0.145397342026495,NA,0,NA,0.669518855346392
A084286581,-1.72572352818732,-1.72572352818732,NA,0,NA,0.954415392676299
A084286587,NA,NA,NA,NA,NA,0.679477367737141
A084286598,NA,NA,NA,NA,NA,-1.16899644595877
A084286619,0.114917343178322,NA,0.114917343178322,NA,1,-0.649797885764456
A084286625,1.3647220533391,1.3647220533391,NA,1,NA,0.592079328787913
A084286629,1.49290906127802,1.49290906127802,NA,1,NA,-0.521671984138985
A084286771,-1.7837267016111,NA,-1.7837267016111,NA,0,-0.669518855346392
A084286782,-0.21952496512786,-0.21952496512786,NA,0,NA,-0.987458900836196
A084286803,1.87871302809523,1.87871302809523,NA,1,NA,-0.234551364425901
A084286806,NA,NA,NA,NA,NA,-0.2623676969305
A084286862,NA,NA,NA,NA,NA,-0.337054323384596
A084286879,-0.543878881041846,NA,-0.543878881041846,NA,0,-1.00570611238003
A084286885,NA,NA,NA,NA,NA,NA
A084287026,-0.637017453161498,-0.637017453161498,NA,0,NA,1.05148046970228
A084287046,-0.421966259197881,NA,-0.421966259197881,NA,0,1.43507466274997
A084287050,-1.33379971769322,-1.33379971769322,NA,0,NA,2.06834498028769
A084287053,0.900066041531863,NA,0.900066041531863,NA,1,-0.343778782058963
A084287257,NA,NA,NA,NA,NA,-0.399885970072913
A084287315,NA,NA,NA,NA,NA,0.881868170774742
A084287354,-0.900066041531863,-0.900066041531863,NA,0,NA,-2.15691024885356
A084287365,-0.783500375389774,-0.783500375389774,NA,0,NA,0.912715090714039
A084287516,NA,NA,NA,NA,NA,-0.34041462859352
A084287630,-0.548005766590148,NA,-0.548005766590148,NA,0,-1.07946666399243
A084287792,-0.125661346855074,-0.125661346855074,NA,0,NA,1.19451012877928
A084288028,1.3557544610792,NA,1.3557544610792,NA,1,-0.129659984427357
A084289027,NA,NA,NA,NA,NA,-2.47587153482305
A084290318,-0.0275586214774481,NA,-0.0275586214774481,NA,0,1.19127841727172
A084290360,NA,NA,NA,NA,NA,0.51985512161528
A084290531,-0.208611191745107,NA,-0.208611191745107,NA,0,-0.352206311029642
A084290788,NA,NA,NA,NA,NA,-1.01894759129619
A084291310,NA,NA,NA,NA,NA,0.0929423422129918
A084291352,NA,NA,NA,NA,NA,-0.0404661177951859
A084291356,0.0702789567022219,NA,0.0702789567022219,NA,1,1.9183764800987
A084291611,0.0738437032392799,NA,0.0738437032392799,NA,1,0.573279156090218
A084291618,NA,NA,NA,NA,NA,0.152092570335025
A084291628,-1.44078514987363,-1.44078514987363,NA,0,NA,0.41021863840328
A084291785,0.696979532486308,0.696979532486308,NA,1,NA,-0.0961295008370727
A084291787,NA,NA,NA,NA,NA,1.5947887050798
A084292044,NA,NA,NA,NA,NA,0.720009758345358
